phase1v2,,phase2v2,,phase3v2,,phase1,,phase2,,phase3,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
60.27886515304031,45.76687917086085,7.747331270427118,0.45893449651418194,67.02481701027725,0.5411400663609669,5.0430548731071365,44.67311607011812,5.984965572692987,31.37020043775964,7.489097487668067,0.2138385649651866
70.33018926543141,45.69912015807331,9.333283624749903,0.9983036945904615,62.688488734792294,0.7636170450732678,5.9881051899404625,44.792702304300384,5.976925089498234,28.215012730765057,7.4312825846962784,1.3360602908612833
80.10563073978798,45.523431383514165,12.642632566578435,2.0227043954814903,58.62530912525322,0.49835961674682494,6.980938949759743,44.80597548290759,6.094750074980695,21.371668145009476,7.411679120907168,2.4053169290459238
82.37830717419132,45.68280952913546,14.851682014191795,3.3193527942437413,55.251587567883284,0.4487753047757579,7.964302807149647,44.65869425105451,5.982413038345445,16.717759895856595,6.983338332046429,-0.2207304077035559
0.07903664765312257,9.729243559631655,17.748698256471428,4.506766580919361,50.63962519728094,0.6174738097901127,8.99522037943423,44.88638031485512,5.946881760227685,11.155787552566252,6.972975042595417,1.4903609921701033
0.06188718636989776,5.9928046825485595,22.98748586412158,5.907616597696006,45.88997005057849,0.7863587219923218,9.969088809051286,44.63202026712272,5.891006783360027,8.213864090308661,6.934176520512803,2.773264755243865
-0.16254706781494122,2.0941915520262313,26.780002236886254,7.202121313797861,42.51649703612572,0.7909256980949237,10.809255489544178,44.48282463450899,5.930494489716477,5.487119273548721,6.582258610017419,0.04128724307145859
0.6655979321229246,2.5262834134884216,31.53636804235171,8.495321179584685,35.42407635238414,0.5297692279014257,-0.016221355778617053,43.856815585774726,5.920922485913199,5.5404672414123155,6.543587714652185,1.056813033240374
0.8216828840920023,6.533292323752001,36.360834607115784,9.625973977556576,29.777429817693772,0.26665548223539304,0.9957053609602649,43.87034401781669,5.888377672982061,13.721850332148534,6.523933200176124,2.2330208605869544
1.396562651455831,11.785221638146368,41.391094707278576,10.593893300525671,24.890330437808345,0.4898780896991397,2.0173572335632755,43.50967091450924,6.007096045486161,25.006859936059016,6.494783257927212,3.3021498720542155
1.5471796592476537,14.600902210789243,46.76484111894022,11.398892741304117,19.382370850886673,0.44318308913991444,3.0291818489282556,43.73710172487509,6.031728001939925,33.40291116542337,6.81147619442654,-0.16955209403537452
2.389740148380117,18.173768780524178,51.79559830493731,12.475114640420543,13.598777168847626,0.3427096148827502,3.9649919914234855,43.214853197368335,7.912205581116348,33.802382790813425,6.791923781324382,0.7927533549873331
3.2260870645838686,20.392853148417405,55.79216841268066,13.22782686500392,10.707228870745247,0.3466241658278335,5.034223104264646,43.175671795133596,7.90692183501694,24.87183086907413,6.772524520283074,1.4342052365242068
3.8573860741403436,22.93712485553443,60.54729150356038,14.250270290422407,15.322670842187676,0.9360436938448302,6.065625658075261,42.38732156189577,7.862303534621937,18.347170196608957,6.7435787807819665,2.0755294913437083
5.2454982664131435,25.372068746970886,65.43687631261727,14.56856056369535,16.560911655420092,0.7177608768594013,7.02014587733796,42.66746220653832,7.894439942057469,11.02139661916825,6.723949791649382,3.1982617241093223
